id,title,description,url,class,provider,columns,frequency,updated,contact,contact_phone
169,健康食品及膠囊錠狀食品非預期反應諮議小組委員名單資料集,本資料集提供健康食品及膠囊錠狀食品非預期反應諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=169,食品,食品組,年份、職稱、姓名、性別、專長,不定期,2015/08/26,王小姐,02-2787-7337
170,健康食品審議小組委員名單資料集,本資料集提供健康食品審議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=170,食品,食品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,江先生,02-2787-7332
171,基因改造食品審議小組委員名單資料集,本資料集提供基因改造食品審議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=171,食品,食品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,陳小姐,02-2787-7335
172,基因改造食品諮議會委員名單資料集,本資料集提供基因改造食品諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=172,食品,食品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,陳小姐,02-2787-7335
173,農藥殘留容許量標準_外源性農藥殘留容許量標準,正面表列規定外源性農藥殘留容許量標準。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=173,食品,食品組,國際普通名稱、普通名稱、作物類別、容許量ppm、備註,不定期,2015/08/13,王小姐,02-2787-7319
174,醫療器材安全評估諮議會委員名單資料集,本資料集提供醫療器材安全評估諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=174,醫療器材,醫療器材及化粧品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,周先生,02-2787-7519
175,醫療器材諮議會委員名單資料集,本資料集提供醫療器材諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=175,醫療器材,醫療器材及化粧品組,年份、職稱、姓名、性別、專長,不定期,2017/01/03,李小姐,02-2787-7538
176,再生醫學諮議小組委員名單資料集,本資料集提供再生醫學諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=176,藥品,藥品組,年份、姓名、性別、專長、備註,不定期,2015/08/13,趙先生,02-2787-7492
177,指示藥品及成藥諮議小組委員名單資料集,本資料集提供指示藥品及成藥諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=177,藥品,藥品組,年份、性別、姓名、專長、備註,不定期,2016/07/25,王小姐,02-2787-7435
178,國產原料藥諮議小組委員名單資料集,本資料集提供國產原料藥諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=178,藥品,藥品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,廖小姐,02-2787-7438
179,提昇藥事服務品質諮議小組委員名單資料集,本資料集提供提昇藥事服務品質諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=179,藥品,藥品組,年份、職稱、姓名、性別、服務單位及職稱,不定期,2015/08/13,王小姐,02-2787-7408
180,藥品安全評估諮議小組委員名單資料集,本資料集提供藥品安全評估諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=180,藥品,藥品組,年份、職稱、姓名、性別、專長、備註,不定期,2015/08/13,楊先生,02-2787-7413
181,藥品諮議小組委員名單資料集,本資料集提供藥品諮議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=181,藥品,藥品組,年份、姓名、專長、備註,不定期,2015/08/13,王先生,02-2787-7478
182,藥害救濟審議委員會委員名單資料集,本資料集提供藥害救濟審議委員會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=182,藥品,藥品組,年份、姓名、專長、備註,不定期,2015/08/13,楊先生,02-2787-7413
188,食品追溯追蹤系統消費者查詢資料集,本資料集提供食品追溯追蹤系統網站資料，可顯示欄位以該系統開放者為限，惟該系統(即本資料集)刊登之產品相關介紹資料及檢驗報告，係由該負責廠商自主提供，相關權責回歸負責廠商，本署不擔保其正確性，如涉及違反食品標示、宣傳或廣告等，有不實、誇張或易生誤解之規定時，將由轄區衛生主管機關依食品安全衛生管理法逕行裁處。使用本資料集時請審慎採參。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=188,食品,食品組,產品分類、公司名稱、產品名稱、包裝規格、產品追溯系統串接碼、警語、特色、產品圖片有效起始日、正面外包裝照片、反面外包裝照片、側面外包裝照片、有效起始日、每一份量、本包裝含、每份熱量、每份蛋白質、每份脂肪、每份飽和脂肪、每份反式脂肪、每份碳水化合物、每份糖、每份鈉、每100公克熱量、每100公克蛋白質、每100公克脂肪、每100公克飽和脂肪、每100公克反式脂肪、每100公克碳水化合物、每100公克糖、每100公克鈉、每100毫升熱量、每100毫升蛋白質、每100毫升脂肪、每100毫升飽和脂肪、每100毫升反式脂肪、每100毫升碳水化合物、每100毫升糖、每100毫升鈉、每日參考值熱量、每日參考值蛋白質、每日參考值脂肪、每日參考值飽和脂肪、每日參考值反式脂肪、每日參考值碳水化合物、每日參考值糖、每日參考值鈉、營養標示圖片、內容物標示、內容物標示圖片、送樣或檢驗日期、檢驗項目、檢驗報告一、檢驗報告二、檢驗報告三,每週,2017/12/07,余先生,02-2787-7338
189,"符合PIC/S GDP藥商名單資料集","本資料集為食品藥物管理署稽核國內PIC/S GDP藥商之名單，本資料集同步署網更新，藉此提供消費者、業者或從事醫療人員進一步使用。",http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=189,風險管理,風險管理組,藥商別、藥商名稱、藥商地址、GDP作業內容,不定期,2017/12/06,李先生/小姐,02-27877030
190,食藥好文網懶人包集合資料集,本資料集介接本署食藥好文網「懶人包大集合」資料，並藉此提供民眾快速了解相關網路議題。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=190,其他,企劃及科技管理組,文章標題、分類、內容、上架時間,不定期,2017/10/29,張小姐,02-2787-7257
191,衛生福利部食品藥物管理署公務預算補助案件資料集,衛生福利部食品藥物管理署公款補助情形季報表,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=191,其他,主計室,標題、發布日期、連結網址,每3個月,2017/11/20,張小姐,02-2787-7959
192,二級品管驗證通過之食品業者名單資料集,本資料集為依食品安全衛生管理法第八條第五項規定，取得食品衛生安全管理系統驗證(二級品管驗證)之食品業者名單，本資料同步於食藥署官網及FACS驗證系統，藉此提供消費者、業者及相關人員進一步使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=192,食品,風險管理組,工廠或製造場所名稱、工廠或製造場所地址、工廠登記編號、食品業者登錄字號、驗證業別、驗證效期,不定期,2017/11/26,尤小姐,02-2787-7153
193,衛生福利部食品藥物管理署基金預算補助案件資料集,衛生福利部食品藥物管理署基金補捐助情形季報表。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=193,其他,主計室,標題、發布日期、連結網址,每3個月,2017/10/27,吳小姐,02-2787-7963
